Index,Username,Comment
3106,@AstrooSpace.01,Next Podcast a Yahai Amin chai.
3107,@user-ku9lr1tn6w,এটাও একটা ইনফ্লুয়েঞ্জার মার্কেটিং রে ভাই
3108,@mehedihassanpranto23,জাস্ট ব্লাস্ট 
3109,@modasser2053,Very helpful
3110,@sbscale4244,FAHMID AL NAYEEM VAI K EI PROGRAM A DEKHTE CHAI VAI.UNI KHUB INTTELIGENT PERSON.ONK UPOKRITO HOBO
3111,@pathwaytoavictory1576,
3112,@ryanabir1943,Podcast a Sajjad vai re khuje passilam na
3113,@afrahadislamicchannel04,Vai Video Sound ta r ektu beshi hle Valo hoto 
3114,@expresssalebd, Love you fardi bhai 
3115,@pantaenglish,"দারুন,"
3116,@kaziabdurrauf,Os3r
3117,@raselahmed8692,
3118,@rabiulonbiz,Joss
3119,@manjurmorshed4333,️️️
3120,@shahrokavariation4264,Wow bhaia.
3121,@21jenisa13,আমি এখনো অনদকার জগতেই রয়ে গেছি
3122,@variouscontentcreation4412,Best business gamer️️️️️
3123,@user-mt1gm5kv8k,This video gonna make million viwes. Nice podcast.
3124,@digitallifestyle3559,
3125,@sr_shohan,Please read community post comment ️
3126,@MindMeldbd,"কথা গুলো এভারেজ ছিল।

একটু বুঝিয়ে দিবেন কি??"
3127,@techNstationery,
3128,@MDArifulIslam-pp3ex,
3129,@TanvirAhmed09122,Masha allah
3130,@mdhumain8217,Masallah
3131,@md.ismailhossain5402,"বেশ কয়েক বছর আগে সে ইউটিউবে ভিডিও বানাতো অনলাইন ইনকাম রিলেটেড,যদিও সেগুলো ইউনিক ছিল না।অনেক দিন ভিডিও দেখতাম তার।কিন্তু কাজের ছিল না সেগুলো।অনেক ওয়েবসাইট অ্যাপনিয়ে ভিডিও বানাতো।যা শুধু সময় নষ্ট ছিল।তাই তার ভিডিও দেখা বাদ দিয়েছিলাম আর দেখা হয়নি।কিন্তু আজকে সে অনেক দূর এগিয়ে গিয়েছে সঠিক লাইন ধরে।"
3132,@anupamhospital,
3133,@SabbirAhmed-tg2xt,Shahrose fardi vai
3134,@EasyMerchMoney,Mojtahidul vai kintu Shah Rose er boss. Unar story ke ke sunte chan 2cent podcast e.
3135,@rakib19080,Ai system tai akta vai kaje lagise...
3136,@adnanbin7947,"আমি লন্ডনে আসি ২বছর আগে।
এসে খুবই ফ্রাস্ট্রেশনে চলে যাই।
প্ল্যান করতেছি আগামী কয়েক বছর এর মধ্যে দেশে এসে বিজনেস শুরু করার।"
3137,@itzsagor1944,অনেক অপেক্ষার পরে ভিডিওটা আপলোড হইছে। 
3138,@MdAbdullah-ob1hl,Masaallah
3139,@user-re9co7zm8r,Thanks
3140,@MOHIDULMILLIONCOM,"Vai
Please DR. nabil k akber podcast a ai en"
3141,@user-xp5pr9gl1i,"আপনি এত বুঝেন এখনো কোস বিক্রি করেন কেন
নিজেই ব্যবসা করে বিলিয়নিয়ার হচ্ছে না কেন"
3142,@bayezidbustami631,
3143,@mohammedabdussubhan9182,Awesome
3144,@GWMASH69,ভাই সিরিয়াসলি ভিডিও টা দেখে শেষ করে ফেসবুক ডুকলাম আর তার এড চলে আসলো।  এখন তাই আবার এসে কমেন্ট করলাম 
3145,@uniclips,একদম রিয়েলিটি বেজড কথা বার্তা শুনলাম পুরো সময়টা। অনেক কিছু জানতে আর বুঝতে পারলাম।
3146,@tahminaparvin6685,Scamer kotha kar 1000 takar jinis 2000 diye becle.  Allah maf korbe na. 
3147,@mehedihassanpranto23,শাহরোজ ভাই ইজ হিউমান এপিক বোম 
3148,@immostakim,Amazing speech
3149,@Grafixing-Mentoring,awesome!
3150,@LabbaiekHaj,please invite Solaiman Shukhon.
3151,@3LineMoney,Great men
3152,@ourfamilyshorts01,চালডাল ডট কম এর এই পডকাস্ট দেখা উচিত
3153,@hyderullahshoad8064,Valo ekta platform a arokom chapabaz lokder ana uchit hoynai.
3154,@areefhossainah,
3155,@banglanewstodaysk7136,nice
3156,@hasanmea6217,informative 
3157,@rezakhan5533,Impreesive shahrose vy!
3158,@m.s.hsongshouse3077,Tawhid afridi কে দেখতে চাই!!!!!
3159,@LeAggeggio,really great. amon aro podcast chai bhaia
3160,@tamimjaberertugrul5134,"শাহরোজ ফারদি ভাইয়ের শেখানোর পদ্ধতিটা খুব সুন্দর।
আমি উনার ফ্রি ক্লাসগুলো করছি।
উনাকে পডকাস্টে দেখে ভালো লাগলো।"
3161,@shahinfaisal7479,"ভাই আমি নিজেই বসে আছি যে কবে ম্যাসেজ দিবেন আর মিটিং এ বসবেন।ভিডিওর ১৮.৫৬ মিনিট চলছে।
নিজেও রিলেট করছি -.-"
3162,@qurantimecontent2662,
3163,@rabbitr8835,Joss joss
3164,@kiranhossain939,"50:45 e vayya bollo je"" Je boltese tar gharer betha kombe unar buy korar chance beshi,, on the other je boltese ''ey tel kun kun betha komay""
Amr monehoy 2nd question jey lok kortese se o  1st lok tar moton buy korar chance e ase, karon 2nd lok ta ey question kore bujar try kortese je se je bethar tel khujtese eytay shey tel naki hudai amr komor betha bollam aar seller tar matha bethar tel komor bethar tel boyla chalaya dise"
3165,@sajjadchy8764,"১ হাজার টাকার পণ্য ২ হাজার টাকা বিক্রির যে পরামর্শ দিলেন ঠিক আছে।
কিন্তু এটার নেগেটিভ সাইড কে  বলবে?
পরবর্তীতে কাস্টমার যখন জানতে পারবে আপনি দ্বিগুণ দাম নিয়েছেন,তখন সে কাস্টমার ২য় বার আপনার কাছে আসবে?
অন্য কাউকে আপনার কাছ থেকে পণ্য কেনার সাজেশন দিবে?"
3166,@abidhasan6724,onek kisu shikhlam
3167,@user-ji2wp3lz2m,i will be success this year
3168,@md.nayemulhaque7128,"what,s the name of book seller?"
3169,@agasadek7888,Nice Padcast!
3170,@curtainshowdown8606,অনেক ভালো লাগার একজন‌ মানুষ।
3171,@ummaasma3397,"Alhamdulillah, you are the best..."
3172,@shimulreza3750,মাহামুদুর রহমান সোহাগ ভাইকে দেখতে চাই....
3173,@unlimitedgaming3432,He is a fraud I researched him and his agency has not even 10 visitors and not more than two to three people bought his book. সে daraz কাছ থেকে সিলভার প্লে বোতাম কিনে দেয়ালে টাঙিয়ে রাখে
3174,@mdarifhossain6141,ভাই। আপনার ফামিদ আল নাঈম ভাইকে দিয়ে একটি podcast করেন। আশা করি তার মাধ্যমেই আরো নতুন কিছু শিখতে পারবো। @Fahmid Al Nayem
3175,@joydas338,জোশ ভাই জোশ। অনেক মানুষ ভিডিও না দেখেই কমেন্ট করতেছে। কিন্তু কেউ আপনার এই পডকাস্ট দেখলে যদি আপনাকে অপছন্দও করে থাকে তবুও সে আপনাকে ভালোবাসা ও গুরু মনে করা শুরু করবে। যে যাই বলুক ভাই এগিয়ে যান। আপনার চ্যানেল সাবস্ক্রাইব করেছি।
3176,@mdminhaj7,"Last example ta
@TawhidAfridi#showoff"
3177,@AzizMurad,Fantastic Presentation and Marketing Psychology  @NafeesSalimand @sazzadahsan and @IamShahRoseFaRdi
3178,@MOM-MindBrain,"India China is biggest markets after USA, germany France in Europe also big"
3179,@jabintahmina126,Insane!!!!! Just insane!!!!!
3180,@shiwlibegum204,"নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার মো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ "
3181,@user-ex5um6el5n,"Unake deke ami amr journey start korsi… 
Purai hopeless silam … hoito kisu hobe na amk diye … but vhai k deke abr new start korlam sob… inshallah vai er sathe deka korte jabo akdin️"
3182,@techNstationery,
3183,@sugatachakma774,"নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার মো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ "
3184,@tanvirahmmed551,
3185,@capturecontent3183,ভাই ওর গুরু @mujtahidulislam উনার প্রতিষ্ঠান এর নাম Online Tech Academy এই ছেলেকে সেখান থেকে ব্যান করা হইসে৷ এই ছেলে আগে CPA মার্কেটিং শিখাইতো পুরা বাটপার আর আপনি কোন খোজ খবর না নিয়েই ওরে নিয়া বসছেন??? ভাল্লাগলো না ভাই।
3186,@md.jobaerahmmed7802,"আমার লাইফের ফার্স্ট স্ক্যামার উনি।কি কি বলে যেন কোর্স বেচতো।প্রায় ১৫০০ টাকার মতো নষ্ট হয়েছিল মনে হয়।কোর্স কোন কাজে না লাগলেও বাটপারি থেকে বাচার শিক্ষা পেয়েছিলাম।

এদের ও সাকসেস স্টোরি শোনা লাগে এখন"
3187,@najmulbhuiyanofficial,hero
3188,@estiyak_ahmed,লোকটা বেশি কথা বলে Yahia Amin ভাইয়ের মতো
3189,@mohammadfaisal8675,First Comment 
3190,@raselahmedrian9484,ভাই এসব কপিবাজদের কোথা থেকে ধরে নিয়ে এসে চেয়ারে বসান। এর বেশিরভাগ কথা মুজতাহিদ ভাইয়ের থেকে কপি করে নেওয়া।
3191,@itkanbinsarwar2334,Looks Great! Sazzad bhai!
3192,@Rabbizaman091,apni nijer marketing ta o valo korte perechen good job
3193,@Berk-rx9ri,অসাধারণ
3194,@user-zj8pj7hb1b,উনি যার বিজনেস কপি করে এই পর্যন্ত আসছে তার podcast শুনলে না জানি আপনাদের অবস্থা কি হয়?
3195,@ImEmotionBoy,অনেক চাপার জোর আছে বলা যায়। .. 
3196,@md.sabbirhoshen2419,copy past করে বেশি দূর যেতে পারবা না ভাই তুমি আমাদের মেন্টর মুজদাহিদুল ইসলামের পুরো কোর্স কপি করে যাচ্ছ বেশির ভাগ কথায় কপি করা। তুমি সৎ  থাকলে আরো ভালো কিছু করতে পারতা আল্লাহ্ ছাড় দেন ছেড়ে দেন না। তুমার এই পাপের ফল তুমি একদিন পাবা ইন শা আল্লাহ্
3197,@mdrayhanuddinmolla,Excilent Vai
3198,@xxsiyam50,1st comment 
3199,@XZXXXX789,ওর ব্যাপারে একটু খবর নিলে ভাল হবে?
3200,@MeditationMusicYTC,congratulations bondhu
3201,@raselahmed3514,Jubayer Hossain bhai k dakte chai
3202,@devline4893,"এখানে যতগুলা কথাবার্তা বলা হয়েছে, এখান থেকেই ৫০ লাখ বিক্রি করা সম্ভব। -ফাবরবাজ।"
3203,@AzmiraKhatun-bh6um,"ভাইয়া, আপনাদের অথিতির নাম কি?"
3204,@aburayhan_han,হালকা ভাবে তার গুলো তাড়ানো হক
3205,@Sajedur,ওয়াআলাইকুমুস সালাম
3206,@md.shahinurrahmanshahin6684,What a talk
3207,@freelancingincomebd,শাহরোজ ফারদি ভাইয়ার ১৮ টা ভিডিও শুরু থেকে শেষ পর্যন্ত দেখেছি এবং দুইবার দেখেছি।
3208,@aramerbalish,ভাই ওর গুরু @mujtahidulislam উনার প্রতিষ্ঠান এর নাম Online Tech Academy এই ছেলেকে সেখান থেকে ব্যান করা হইসে৷ এই ছেলে আগে CPA মার্কেটিং শিখাইতো পুরা বাটপার আর আপনি কোন খোজ খবর না নিয়েই ওরে নিয়া বসছেন??? ভাল্লাগলো না ভাই।
3209,@shuptoantar552,Bujha gelo bebshaye ra kivabe syndicate kore
3210,@najimuddin7127,Nice
3211,@farid55555,52:50 বই টার নাম ধরতে পারলাম না।দয়া করে বইটার নাম টা বলেন।
3212,@shampaakter7454,কোনো আপুরা কি নাই এইরকম ভাবে টাকা ইনকাম করে। তাদেরকে দেখতে চাই
3213,@rakibhossen3078,Numeri Sattar Apar ভাইকে দেখতে চায়
3214,@Jhohan_Fardin,ভাই ১৮ সিরিজের ভিডিও ডাউনলোড দিতেছি..  দেখতে দেখতেই 
3215,@SHAHwaliullah.,Baire bhai   uni ekta zinish
3216,@sabbirbasar6371,purai fatai felse ! just mindblowing
3217,@tahzibultamim,Dr nabil k ai jaygay dekhte chai
3218,@sharifulsabur4960,মালটার ফিগার ও সেই
3219,@e-seriessong2549,নেক্সট ভিডিও ফাহমিদ আল নাঈম ভাই কে নিয়ে দেখতে চাই
3220,@Bee1p,আমার চেয়ে ৩ বছরের ছোট
3221,@SHAHwaliullah.,Uni  Tawhid Afridi k  niye kotha bolche
3222,@sharifulsabur4960,
3223,@kaziibrahim3045,একটা বই এর নাম বলছিলো কি যেনো নাম টা..?
3224,@farid55555,52:56 বই টার নাম কি?
3225,@iftekhermahmud8238,মারাত্মক জিনিস 
3226,@MahadiHassan-pn4gm,Fardi vaiya studant
3227,@perfectbarista,52:50 বইটার নাম কী?
3228,@mirsajol5436,Vai khub valo bujay
3229,@evantus-music,Genius Fardi vai
3230,,"E-Commerce Business Scaling Series:

https://bizcareit.com/E-commerce-Series
FB Link: https://www.facebook.com/notesofshahrosefardi

YouTube link: https://youtube.com/@IamShahRoseFaRdi"
3231,@user-pc3hs3sl5f,Fardin ekjon Digital Scammer.
3232,@Misternaught,ভালো লাগলো অনেক কিছুই জানলাম l
3233,@bhinnobani,Vautabaji kore nijer dhol pitacche. atao akta marketing murgi pawar jonno.
3234,@workboy9075,sera boss seraa
3235,@HRIDOY56774,সব ঠিক আছে কিন্তু সার্ট এর ভাব টা বকাটে বকাটে লাগলো 
3236,@tanvirahmmed551,Vai ar student ami
3237,@golalu7652,I want to make something.
3238,@mrguddu2330,আল্লহামদুল্লিলাহ আমি ফ্রী সবগুল সিরিজ দেখেছি
3239,@Lila-ny4vy,ওনার ভিডিও দেখতাম।এখন পাইনা ওনাকে।
3240,@zahidhossain5617,CHAPABAZ ..........Marketing.
3241,@arrafi4483,"Fardi vai. Onk vlo.
Tar kac take ami Graphic design sikhe aj ami level 1 seller.

Agiyen jan vai"
3242,@user-ib4dg1ch1s,its awesome
3243,@user-uq8sk3ez5n,অবশেষে
3244,@21jenisa13,আমি আপনার এডগুলি দেখতে চাই  কিভাবে
3245,@mdshorifiulislam4320,পুরাই বাটপার
3246,@marufhasan32003,ACS এর অভি দত্ত তুষার
3247,@ShorifAhamed890,"নাফিস ভাই, ফাহমিদ আল নাঈম ভাইকে নিয়ে আসেন"
3248,@_sazzadur_rahman,ফারদির উত্থান অনেকেই দেখেছি। সে আগে অ্যাপ এ ক্লিক করে টাকা ইনকাম করার ভিডিও দিত। এখন অনেক উপরে গেছে।
3249,@TanimsAIExperiments45,সেই সেই ভাই..
3250,@md.raselsarker,"1 ghonta 18 minit video 2 minit  mone hoilo, kotha thika ses hoilo bujlami na"
3251,@sakibaltushar2466,life change hoar moto kotha sunlam
3252,@sheikhmarzan9958,I came here watching your ads
3253,@top.failure,10k puji niye call dewa jabe???
3254,@user-pn6vr4hf8o,Alhamdulillah peye gelam
3255,@FOYEZAHMED-ws2lb,এই লোকটার নাম দিলে?
3256,@digitalpundit,"Or boyes akhono onek kom sei karone onek kichu valo korche abar onek overconfident,,,india te asle sofol hoyto hobe tobe simito karon mumbaier manus m=tara nijerai nijeder buhte parena ar seto bangladeshi"
3257,@SaifulLotus-bu6jf,2 cents podcast akn porjonto full dekhi nai but aita amr dekhtei holo & 1 second o skip kori nai bissas koren. Podcast deikha boring hoi nai sadharonoto ami kunodn yt channel a commnet Kori nai ajk korte hoilo  jate besi besi viral hoy engagement paiya 
3258,@user-ex7nc3yf6p,T.T
3259,@bhuiyanrasel365,ওনার এজেন্সির নাম কি?
3260,@rymrunayet,1:02
3261,@tawhidhasan2837,MBA chaiwala 2.0
3262,@AlAmin-nu1gm,"Ami take valovabe jani na chini na ....
3 bochore 4 koti income  !!
Ato sohoj   ????"
3263,@robeulaual6220,Fardi vai er I'd kew diben
3264,@21jenisa13,আমি শিখতে চাই
3265,@variouscontentcreation4412,সাহরস ফারদি আপনার সাথে জুম মিটিং করতে চাই
3266,@anik345612,Urine color sofa ?
3267,@iamNurAlamSarkar,Million Hit Korbe
3268,@All_Education,"Sob tik ase vai...
But 30 min a j kotha ti bollen j 1000tk r product 2000tk..ata to manus thokano..."
3269,@user-ft8id5mu9w,আলহামদৃুুলািল্লাহ
3270,@muaj9472,Too generic . Please stop bringing literally anyone.
3271,@md.sazzadhossain9769,সেরা ভাই 
3272,@sadakasikander9250,Sharose vai er 18 series video gulo ami ekhon thekei dekha suru korbo
3273,@user-zi5ov3kp7u,"বয়স কম শাহরাজ ফারদি ভাইয়ের, অনেক পেইড গ্রুপের সাথে কানেক্টেড হয়েছি,
ওনার দুইটা কোর্স এবং একটা ফ্রি কোর্স করেছি, অসাধারণ শিক্ষণীয় ছিল কোর্স,

তিনি একজন ভালো মানুষ,"
3274,@lgxjustin7675,O
3275,@closedoors2954,sob ad dekhsi unar
3276,@jahangiralamfahimofficial,Bro his body language is making me feel embarrassed.
3277,@EasyCookingRecipesbangla,he is talking too much i saw his fb videos after sixty videos he came in the point but good luck  for all dm
3278,@21jenisa13,উনি যে ওতো বরো ফ্রিলেনসার আমি আজকে জানলাম
3279,@smamirmahmudmoeen7085,sahos pelam vai
3280,@khaledhasan631,"I have spent an productive hour with this video. I watched this video without skipping any sequence. The story telling was great from Shahrose vai. Currently,, I am studying in CSE but I like this type podcast by which I can spent my leisure time very productively and this video is one of them. Thanks a lot. Doing great guys."
3281,@towsefahmed9010,"One of the best postcard in 2cent podcast. 
Love from dhaka ️ thanks for sharing your thoughs and we know you are the greatest mentor in the field.
Difference between you and other marketer?
They teach how it will works and you know whats going on in the audience and what they want️"
3282,@ksiripon1,"Thank you, Nafeez bhai, to invite him this extra ordinary session "
3283,@imran.2003,"নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার,
মো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ "
3284,@edukashion-jn3fz,"things I learnt in a new fashion:
-> you can start with zero capital (creating content, funneling people who want to read it to an ebook)
-> storytelling, capturing ATTENTION and giving them a call to action 
-> it is not only me, it's me & you vs the problem in a partnership"
3285,@ElhamBinAhmed,"Well, marketing is a cool thing we agree.  But is it morally fine to sell a stuff at 2000 which should be sold at 1000? Won't it be injustice if we think about the quality?"
3286,@b.m.sajolmahmud6752,In a word mind blowing. We should take an effective step to make life meaningful.
3287,@hasanpranto7689,Bring Numeri Sattar Apar from ACS. He recently generated 12 Crores from a single course.
3288,@ayshasiddika2273,অনেক ধন্যবাদ ফারদি ভাইয়াকে। আজ স্টোরি টেলিং টাইপের এড করে যে মানুষের হৃদয় ছোঁয়া যায় কোন একটা প্রোডাক্টের প্রতি এতটা আকর্ষিত করা যেতে পারে এটার সত্যিকার অর্থে অনুধাবনটা আমার আজকে হল।
3289,@lovenature666,Bro I am a digital marketer. I watch your 2 cent podcast regularly but watching today's video I learned a lot more that I never knew. Brother I want more videos like this
3290,@Dreamwins2001,This podcast is exclusive informative and helpful for everyone..
3291,@IamShahRoseFaRdi,"ধন্যবাদ আমাকে এমন একটি সুযোগ দেয়ার জন্য, ইনশাআল্লাহ এই ১ ঘন্টা ১৮ মিনিট কারো বিফলে যাবে না "
3292,@clicktechbangla9876,"যারা নেগেটিভ কমেন্ট করতে চেয়েও করতেছেন না, বা যারা এই ভাইকে ভালোভাবেই চিনেন,বা যারা বাশ খেয়েছেন।  তারা লাইক দিন ।"
3293,@SURAIYASHIFA,I wish this podcast was 10 hours long
3294,@Humanitybywahabchowdhury,"Fahmid Al Nayeem Vaike 2 Cents Podcast এ দেখতে চাই, যিনি হলেন ডিজিটাল মার্কেটিং এর বস- যারা ভাইকে চিনেন,আশা করি সবাই একমত হবেন"
3295,@ashanulkabir4651,সত্যিই অসাধারণ। কখন যে সময় শেষ হয়েছে বুঝতেই পারলাম না। আরও শোনার জন্য প্রস্তুত ছিলাম কিন্তু ততক্ষণে শেষ।
3296,@parthacb,This is literally the best podcast on the 2 cents podcast.  You just listen to his words.
3297,@abdullahalmehadymeraz4428,"Outstanding confident Hero. আপনি একজন নলেজ শেয়ারিং এন্ড ক্যারিং পারসন ভাইয়া অনেক ধন্যবাদ।

আপনাকে আমরা আরও অনেক ইন ডিটেলসে দেখতে চাই। "
3298,@parvezwdadm,"সারজ ফারদি ভায়ের কোর্স থেকে আলহামদুলিল্লাহ অনেককিছু শিখতে পেরেছি আলহামদুলিল্লাহ, আর এই ভিডিও থেকে তার কিছু প্লান বুঝতে পারলাম, আর কিছু না হলেও তার রিকমেন্ড করা স্টোরি টেলিং এর বইটা পড়তেই হবে"
3299,@abumuhammad9190,"মনে প্রবল জেদ+সাহস নিয়ে কাজ করতে হবে,
ফারদি ভাই উজ্জ্বল দৃষ্টান্ত ..."
3300,@thoughtscapes-official,it was a great podcast.please bring antik mahmud to this podcast next time.
3301,@shohansarkar2875,চমৎকার আলোচনা। ShahRose Fardi ভাই সত্যিকার অর্থেই একজন অসাধারণ ব্যাক্তি। 
3302,@user-sh4ll6bq3g,শুধু সফল ব্যক্তিদের নিয়ে নয় যারা সৈল নয় তাদেরকে নিয়ে ও প্রোগ্রাম করা উচিত একবার হলেও
3303,@rdvampire2789,"Thanks for sharing a lot of information.I have learnt a lot of things today.
After a lot of time i have completed watching a long video."
3304,@Sksadi10,"20 years old me watching this video.
After 5 years I want to be successful like him."
3305,@freelancersajib6803,"ফারদি ভাইয়ের কোর্স এ যা আছে, এর আগে এগুলো পাই নি। অনেক কিছু থেকে আমরা পিছিয়ে। ধন্যবাদ ফারদি ভাইয়া এমন কিছু দেয়ার জন্যে আমাদের। দোয়া করি আরো অনেকদুর এগিয়ে যান। "
3306,@faiaxakib,"Now, that's called a setup and branding "
3307,@shakilencrypted2339,Bring Numeri sattar apar from ACS. He recently generated 12 crores from a single course(2)
3308,@shahedsalman9325,"আমি Shahrose Fardi ভাই এর ফেইসবুক মার্কেটিং কোর্স করেছি।
সত্যি বলতে আসলেই বাংলাদেশে এমন একজন'ও নেই যে ওনার মতো বোঝানোর ক্ষমতা রাখে তাও এত্তো ডিপলি ভাবে ️

শুভ কামনা রইলো ভাই, আমাদের নিত্য নতুন টেকনিক শিখিয়ে সাথেই থাকিয়েন ️️"
3309,@dynamicmaker8788,"আসসালামু আলাইকুম, একদিন এই পডকাস্টে আমিও আমার সফলতার গল্প বলবো, ইনশাআল্লাহ।"
3310,@ArifulIslam-id8yl,I think this podcast will be hit 
3311,@easternalliance7496,I wish you all the best. Congratulations Mr.Fardi.
3312,@user-ex5um6el5n,"Unake deke ami amr journey start korsi… 
Purai hopeless silam … hoito kisu hobe na amk diye … but vhai k deke abr new start korlam sob… inshallah vai er sathe deka korte jabo akdin️"
3313,@EnglishandArabiclearning,অসাধারণ ! আমি ফারদি ভাইয়ার ইবুক পড়েছি ।মেসেজে কথাও হয়েছে ।উনি বলেছিলেন আমাকে হেল্প করবেন ।তারপর আর কথা হয়নি আমার ব্যস্ততার কারনে ।
3314,@serkitpolapain9204,Best Podcast...অনেক কিছু শেখার আছে
3315,@PSI420sahidul,"আমি সারি্যাজ
 ভাইয়ের ফ্রি কোর্সটা সম্পূণ করেছি। সারিয়াজ সত্যি জিনিয়াস"
3316,@OppoX3lite,"সাহরোজ ফারদি ভাইকে আমি চিনি ২ বছর থেকে... আমি উনার অনেক কোর্স কিনেছি... ads making,  animation এইগুলও...."
3317,@atiqul6490,Best Podcast... Best of luck vaiya ️
3318,@togormondol2602,"আসলে ফারদি ভাই অসাধারন একজন,উনার কাছ থেকে অনেক কিছু শেখার আছে..."
3319,@user-si1rc2sg7z,"Shahrose Fardi Recommended  book ""Building a Story Brand by Donald Miller"""
3320,@cartoonghor7748,"go ahead brother,its gonna viral and you really deserve it"
3321,@JibonVai2.0,ভাইএর সব ভিডিও দেখে বিসনেস ও করতেছি ইনশাআল্লাহ। ভাই একটা অন্য রকম জিনিস। ভালো বাসা রইলো এই প্রোডকাস্ট থেকেও অনেক কিছু শিখলাম। আমি হাটতে পারি নাহ হুইলচেয়ারে চলাচল। তবে অনলাইন এ বিসনেস অনেক ভালো লাগে। মানে এটা ভালো বাসার জিনিস এর মত।
3322,@alifhaider7866,আমি আপনাদের প্রতিটা podcast একদম আপলোড দেওয়ার সাথে সাথে এক বসায় শুরু থেকে শেষ পর্যন্ত খুবই মনোযোগ সহকারে দেখি। এবং আমি ব্যাপকভাবে লাভবান। দয়া করে সোলায়মান সুখন ভাইকে আপনাদের podcast-এ আনুন। অনেক খুশি হবো।
3323,@BMOMOR-420,উনি আসলেই একজন ভালো মেন্টর ওনার কাছ থেকে অনেক কিছু শিখার আছে। তবে আমরা যারা জিরো আমাদের একটু সহযোগিতা করলে আমরা খুবই উপক্রিত হই। প্লিজ
3324,@MorshedaRenu-qh4bn,অনেক সুন্দর করে বোঝান আপনি। এটা সবাই পারেনা।
3325,@TheRealRifat,ফারদি ভাই সত্যিই একটা ভালো মনের মানুষ তার পেইড কোর্সের কোথাও বাদ দিলাম তার ফ্রি কোর্স যে পরিমাণ ভ্যালু দিছে যা বলে বোঝানো সম্ভব না। এই পডকাস্ট টা আমার কাছে খুবই খুবই ভালো লাগছে। আমি শিওর  এই চ্যানেলের বেস্ট পডকাস্ট হবে
3326,@alifarmanturzo1584,requested to do a podcast with Fahmid Bhai
3327,@ArifulIslam-xm7ki,"Now, that's called a setup and branding !"
3328,@kawsarahmed6314,".আসলে ফারদি ভাই অসাধারন একজন,উনার কাছ থেকে অনেক কিছু শেখার আছে."
3329,@farid55555,স্টোরি টেলিং শেখার জন্য বই টার নাম কি ভাই? যেটা এই ভিডিও তে উল্লেখ করেছিলেন।
3330,@nasifshahriar4375,"অসাধারণ পডকাস্ট, মন্ত্রমুগ্ধের মত দেখেছি। "
3331,@ahsansagor1979,2 cent podcast দেখি আজ কাল‌ প্রতারণা প্রমোট করছে।‌আশা করি‌এর পর কাউকে invite করার সময় income এর থেকে সে মানুষ হিসেবে কেমন সেটা জানবেন। আর আপনারা নিজেরাও মানুষ চেনার skill টা বাড়ান।
3332,@aroozfoodrecipe,"ফারদি ভাই  আমার কাছে  বেস্ট মেন্টর , ভাইয়ের ফ্রী ক্লাস থেকেও এ্যাডভান্স টপিক শেখা যায় আলহামদুলিল্লাহ।"
3333,@parashsaif2745,মাশাল্লাহ.. 
3334,@khanfood3599,"Bongo Academy এর জুবায়ের হোসেন ভাই,, দক্ষিণ এশিয়া সেরা   উদ্যোক্তা,, বাংলাদেশ সরকারের   শত শত কোটি টাকা  বাচিয়েছে app এর মাধ্যমে,,, আরো অনেক  কিছু করেছে দেশের জন্য ,,,, তাকে আপনাদের প্রোগ্রামে দেখতে চাই,, আমি তার স্টুডেন্ট"
3335,@user-pn6vr4hf8o,১ঘন্টা ১৮ মিনিট কিভাবে শেষ হলো বুঝতেই পারিনি আলহামদুলিল্লাহ
3336,@user-gt9ux5mn4z,"সবাই একটু সাবধান। শুধু এতোটুকুই বললাম। 
পেইড কোর্সে  যাওয়ার আগে রিচার্জ করে যাবেন।কী কী শেখাবে আর কী পরিমাণ সাপোর্ট দিবে জেনে যাবেন।"
3337,@asifhaidarrifat2926,"অডিয়েন্স এর সাইকোলজি বুঝে পিডিএফ বানিয়ে নিজের অথরিটি তৈরি করার যে স্টেপ ছিলো, দ্যাট ওয়াজ আমেজিং।"
3338,@guessemojis,Really valuable 
3339,@krishi_onusilon,দোয়া করবেন আমাদেরও আল্লাহ অনেক ভালো রাখছে
3340,@tutulsd3316,"একটানা শুনতে হল, অনেক গুলো ব্যাপার নিশ্চিত হলাম, ধন্যবাদ।"
